uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
17733_PV2623_covN2_1_1_2023-03-15,PV2623,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,85626.39174879945,,45.0,0.9,
17734_PV2623_covN2_1_2_2023-03-15,PV2623,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,77043.51414862357,,45.0,0.9,
17735_PV2623_covN2_1_3_2023-03-15,PV2623,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,83836.53714394239,,45.0,0.9,
17736_PV2624_covN2_1_1_2023-03-15,PV2624,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,12933.02067840906,,90.0,1.8,
17737_PV2624_covN2_1_2_2023-03-15,PV2624,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,10618.741795192222,,90.0,1.8,
17738_PV2624_covN2_1_3_2023-03-15,PV2624,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,13209.132113882768,,90.0,1.8,
17739_PV2625_covN2_1_1_2023-03-15,PV2625,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,5754.63807397846,,90.0,1.8,
17740_PV2625_covN2_1_2_2023-03-15,PV2625,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,6862.3144409415745,,90.0,1.8,
17741_PV2625_covN2_1_3_2023-03-15,PV2625,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,8476.444707543968,,90.0,1.8,
17742_PV2626_covN2_1_1_2023-03-15,PV2626,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,24156.609600442855,,80.0,1.6,
17743_PV2626_covN2_1_2_2023-03-15,PV2626,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,22833.429655874836,,80.0,1.6,
17744_PV2626_covN2_1_3_2023-03-15,PV2626,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,21582.726983352324,,80.0,1.6,
17745_PV2627_covN2_1_1_2023-03-15,PV2627,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,23987.107235514402,,80.0,1.6,
17746_PV2627_covN2_1_2_2023-03-15,PV2627,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,27614.67626212876,,80.0,1.6,
17747_PV2627_covN2_1_3_2023-03-15,PV2627,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,25022.258162089576,,80.0,1.6,
17748_PV2628_covN2_1_1_2023-03-15,PV2628,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_1,51054.05562171829,,90.0,1.8,
17749_PV2628_covN2_1_2_2023-03-15,PV2628,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_2,54012.599454406736,,90.0,1.8,
17750_PV2628_covN2_1_3_2023-03-15,PV2628,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-15,2023-03-15,solid,covN2,,gcL,,1_3,72599.80362286739,,90.0,1.8,
17751_PV2633_covN1_1_1_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_1,25015.177728327006,,50.0,1.0,
17752_PV2633_covN1_1_2_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_2,15761.76290640551,,50.0,1.0,
17753_PV2633_covN1_1_3_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_3,20201.760662364017,,50.0,1.0,
17754_PV2634_covN1_1_1_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_1,13569.83517538583,,160.0,3.2,
17755_PV2634_covN1_1_2_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_2,10299.451421319429,,160.0,3.2,
17756_PV2634_covN1_1_3_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_3,10514.68168032611,,160.0,3.2,
17757_PV2635_covN1_1_1_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_1,19926.429034754354,,120.0,2.4,
17758_PV2635_covN1_1_2_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_2,21201.9391936526,,120.0,2.4,
17759_PV2635_covN1_1_3_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_3,18987.657662655118,,120.0,2.4,
17760_PV2636_covN1_1_1_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_1,29022.50679960016,,60.0,1.2,
17761_PV2636_covN1_1_2_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_2,32407.021200025476,,60.0,1.2,
17762_PV2636_covN1_1_3_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_3,28039.151147536293,,60.0,1.2,
17763_PV2637_covN1_1_1_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_1,43589.473984346565,,60.0,1.2,
17764_PV2637_covN1_1_2_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_2,31525.578545733075,,60.0,1.2,
17765_PV2637_covN1_1_3_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN1,,gcL,,1_3,26718.174250503656,,60.0,1.2,
17766_PV2633_covN2_1_1_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_1,17814.126255205745,,50.0,1.0,
17767_PV2633_covN2_1_2_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_2,17197.844036793736,,50.0,1.0,
17768_PV2633_covN2_1_3_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_3,13536.253248564948,,50.0,1.0,
17769_PV2634_covN2_1_1_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_1,18170.88231126091,,160.0,3.2,
17770_PV2634_covN2_1_2_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_2,18689.962563065557,,160.0,3.2,
17771_PV2634_covN2_1_3_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_3,12778.23341002271,,160.0,3.2,
17772_PV2635_covN2_1_1_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_1,26926.897167988787,,120.0,2.4,
17773_PV2635_covN2_1_2_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_2,27308.793895094277,,120.0,2.4,
17774_PV2635_covN2_1_3_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_3,25273.382836378616,,120.0,2.4,
17775_PV2636_covN2_1_1_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_1,17578.336560544976,,60.0,1.2,
17776_PV2636_covN2_1_2_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_2,16498.894274737075,,60.0,1.2,
17777_PV2636_covN2_1_3_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_3,17702.55202301258,,60.0,1.2,
17778_PV2637_covN2_1_1_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_1,29599.029364155445,,60.0,1.2,
17779_PV2637_covN2_1_2_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_2,39505.6973708844,,60.0,1.2,
17780_PV2637_covN2_1_3_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,covN2,,gcL,,1_3,35296.37207976016,,60.0,1.2,
17781_PV2633_nPMMoV_1_1_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_1,23143581.743429385,,25.0,0.5,
17782_PV2633_nPMMoV_1_2_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_2,28429403.520842616,,25.0,0.5,
17783_PV2633_nPMMoV_1_3_2023-03-17,PV2633,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_3,29781094.760822035,,25.0,0.5,
17784_PV2634_nPMMoV_1_1_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_1,8594261.17654382,,80.0,1.6,
17785_PV2634_nPMMoV_1_2_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_2,9245040.878127368,,80.0,1.6,
17786_PV2634_nPMMoV_1_3_2023-03-17,PV2634,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_3,8594261.17654382,,80.0,1.6,
17787_PV2635_nPMMoV_1_1_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_1,9707360.868459646,,60.0,1.2,
17788_PV2635_nPMMoV_1_2_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_2,15041907.158706117,,60.0,1.2,
17789_PV2635_nPMMoV_1_3_2023-03-17,PV2635,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_3,17756158.50926366,,60.0,1.2,
17790_PV2636_nPMMoV_1_1_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_1,28339768.61473966,,30.0,0.6,
17791_PV2636_nPMMoV_1_2_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_2,29102056.368189443,,30.0,0.6,
17792_PV2636_nPMMoV_1_3_2023-03-17,PV2636,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_3,28718383.375245865,,30.0,0.6,
17793_PV2637_nPMMoV_1_1_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_1,59194454.98406651,,30.0,0.6,
17794_PV2637_nPMMoV_1_2_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_2,57643938.84405225,,30.0,0.6,
17795_PV2637_nPMMoV_1_3_2023-03-17,PV2637,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-17,2023-03-17,solid,nPMMoV,,gcL,,1_3,62837315.87825574,,30.0,0.6,
17796_PV2641_nPMMoV_1_1_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,5.0,ND,25.0,0.5,
17797_PV2641_nPMMoV_1_2_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,5.0,ND,25.0,0.5,
17798_PV2641_nPMMoV_1_3_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,5.0,ND,25.0,0.5,
17799_PV2642_nPMMoV_1_1_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,16604941.832890261,,60.0,1.2,
17800_PV2642_nPMMoV_1_2_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,19111020.142656766,,60.0,1.2,
17801_PV2642_nPMMoV_1_3_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,17636002.401861694,,60.0,1.2,
17802_PV2643_nPMMoV_1_1_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,29973964.322973743,,50.0,1.0,
17803_PV2643_nPMMoV_1_2_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,29182082.376440942,,50.0,1.0,
17804_PV2643_nPMMoV_1_3_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,29575373.134104695,,50.0,1.0,
17805_PV2644_nPMMoV_1_1_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,51203815.68180052,,50.0,1.0,
17806_PV2644_nPMMoV_1_2_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,47888646.01467475,,50.0,1.0,
17807_PV2644_nPMMoV_1_3_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,50185862.84251293,,50.0,1.0,
17808_PV2645_nPMMoV_1_1_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,61075003.61907736,,40.0,0.8,
17809_PV2645_nPMMoV_1_2_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,85924955.38974404,,40.0,0.8,
17810_PV2645_nPMMoV_1_3_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,80901490.81005888,,40.0,0.8,
17811_PV2646_nPMMoV_1_1_2023-03-20,PV2646,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,51547701.18713498,,50.0,1.0,
17812_PV2646_nPMMoV_1_2_2023-03-20,PV2646,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,58538536.48181821,,50.0,1.0,
17813_PV2646_nPMMoV_1_3_2023-03-20,PV2646,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,51893896.232084624,,50.0,1.0,
17814_PV2647_nPMMoV_1_1_2023-03-20,PV2647,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,73928003.50703928,,15.0,0.3,
17815_PV2647_nPMMoV_1_2_2023-03-20,PV2647,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,75934106.10675298,,15.0,0.3,
17816_PV2647_nPMMoV_1_3_2023-03-20,PV2647,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,70544009.60744677,,15.0,0.3,
17817_PV2648_nPMMoV_1_1_2023-03-20,PV2648,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,13313956.266252616,,60.0,1.2,
17818_PV2648_nPMMoV_1_2_2023-03-20,PV2648,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,17754446.027933065,,60.0,1.2,
17819_PV2648_nPMMoV_1_3_2023-03-20,PV2648,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,13859545.434359552,,60.0,1.2,
17820_PV2649_nPMMoV_1_1_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_1,124982368.22207613,,30.0,0.6,
17821_PV2649_nPMMoV_1_2_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_2,102244380.36167347,,30.0,0.6,
17822_PV2649_nPMMoV_1_3_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,1_3,117675474.7008523,,30.0,0.6,
17823_PV2649_nPMMoV_2_1_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,2_1,90034071.29223822,,30.0,0.6,
17824_PV2649_nPMMoV_2_2_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,2_2,120062363.69312039,,30.0,0.6,
17825_PV2649_nPMMoV_2_3_2023-03-20,PV2649,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,nPMMoV,,gcL,,2_3,138182612.98388556,,30.0,0.6,
17826_PV2641_covN1_1_1_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,5.0,ND,50.0,1.0,
17827_PV2641_covN1_1_2_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,5.0,ND,50.0,1.0,
17828_PV2641_covN1_1_3_2023-03-20,PV2641,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_3,5.0,ND,50.0,1.0,
17829_PV2642_covN1_1_1_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,12950.34239112109,,120.0,2.4,
17830_PV2642_covN1_1_2_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,15288.093243343726,,120.0,2.4,
17831_PV2642_covN1_1_3_2023-03-20,PV2642,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_3,12597.061185024071,,120.0,2.4,
17832_PV2643_covN1_1_1_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,12115.863971187991,,100.0,2.0,
17833_PV2643_covN1_1_2_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,11704.136380891456,,100.0,2.0,
17834_PV2643_covN1_1_3_2023-03-20,PV2643,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_3,8999.642533912382,,100.0,2.0,
17835_PV2644_covN1_1_1_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,18093.749062056373,,100.0,2.0,
17836_PV2644_covN1_1_2_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,14302.977675878694,,100.0,2.0,
17837_PV2644_covN1_1_3_2023-03-20,PV2644,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_3,18219.294918817723,,100.0,2.0,
17838_PV2645_covN1_1_1_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,122228.16974162174,,80.0,1.6,
17839_PV2645_covN1_1_2_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,108672.65001351578,,80.0,1.6,
17840_PV2645_covN1_1_3_2023-03-20,PV2645,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_3,110950.50073235208,,80.0,1.6,
17841_PV2646_covN1_1_1_2023-03-20,PV2646,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_1,6369.056615932395,,100.0,2.0,
17842_PV2646_covN1_1_2_2023-03-20,PV2646,UWin_GLIER,RT-qPCR_Assay_3,Sansure Biotech MA-6024,McKay-GLIER,2023-03-20,2023-03-20,solid,covN1,,gcL,,1_2,8633.904519421787,,100.0,2.0,
